Date,HDFCBANK.NS,HDFC_Return,Excess_Market,Risk_Free_Rate,Excess_HDFC,Combined,CPI_Shock,General Index,Monthly change IIP,InterestRate,Interest_Shock,USDINR,Monthly change in USD/INR exchange rate
2018-09-01,954.8098754882812,-0.0267561711929599,-0.0806047248143229,0.0051598238157566,-0.0319159950087165,140.2,-0.0014245014245015,128.8,0.00625,8.02,0.1999999999999993,72.51000213623047,0.0154751540623787
2018-10-01,909.9263305664062,-0.04700783483091,-0.0586703736293538,0.0061472147542698,-0.0531550495851797,140.7,0.0035663338088445,132.8,0.0310559006211179,7.92,-0.0999999999999996,73.6500015258789,0.0157219605028644
2018-11-01,1013.0679321289062,0.1133515957256638,0.0226921718840269,0.0054852146092496,0.1078663811164142,140.8,0.0007107320540158,126.1,-0.0504518072289157,7.78,-0.1399999999999996,69.91999816894531,-0.0506449868249215
2018-12-01,1009.8551025390624,-0.0031713861311277,-0.0039896542071574,0.0055073089190775,-0.0086786950502052,140.1,-0.004971590909091,133.9,0.0618556701030927,7.37,-0.4100000000000001,69.92250061035156,3.579006681619923e-05
2019-01-01,989.9837036132812,-0.0196774753881213,-0.0246160640248944,0.0054666354849692,-0.0251441108730905,139.6,-0.0035688793718772,134.4,0.0037341299477222,7.35,-0.0200000000000004,71.12000274658203,0.0171261343026565
2019-02-01,988.8413696289062,-0.0011538917056974,-0.0073346562954392,0.0048209350768535,-0.0059748267825509,139.9,0.0021489971346706,127.6,-0.0505952380952381,7.43,0.08,71.19000244140625,0.0009842476394952
2019-03-01,1103.715576171875,0.1161705103277372,0.0553264427611593,0.0049101891678393,0.1112603211598979,140.4,0.0035739814152966,144.1,0.1293103448275863,7.41,-0.0199999999999995,69.43000030517578,-0.0247226025547485
2019-04-01,1103.0252685546875,-0.0006254397709795,0.0038757516325278,0.0053696718342963,-0.0059951116052758,141.2,0.0056980056980056,126.5,-0.1221374045801526,7.42,0.0099999999999997,69.81179809570312,0.0054990319580754
2019-05-01,1154.382080078125,0.0465599592208174,-0.009683498043322,0.0052814636233498,0.0412784955974675,142.0,0.0056657223796034,135.4,0.0703557312252964,7.33,-0.0899999999999998,69.9800033569336,0.0024094102403704
2019-06-01,1163.1396484375,0.0075863689418864,-0.0239414687288391,0.0045017713832273,0.0030845975586591,142.9,0.0063380281690141,129.3,-0.0450516986706055,6.97,-0.3600000000000003,69.32499694824219,-0.0093599082205032
2019-07-01,1078.367919921875,-0.0728818148616142,-0.0674825239730533,0.0051574711354103,-0.0780392859970245,144.2,0.0090972708187542,131.8,0.0193348801237431,6.6,-0.3700000000000001,69.07749938964844,-0.0035701055822409
2019-08-01,1067.0174560546875,-0.0105255948897383,0.0004617091403829,0.0044082765406623,-0.0149338714304005,145.0,0.0055478502080443,126.2,-0.0424886191198786,6.62,0.0200000000000004,71.6801986694336,0.0376779603022976
2019-09-01,1178.3258056640625,0.1043172714539639,0.0422301611053544,0.0044337848584374,0.0998834865955265,145.8,0.0055172413793105,122.9,-0.0261489698890649,6.81,0.1899999999999995,70.49870300292969,-0.0164828737703781
2019-10-01,1181.109619140625,0.0023625159214719,0.0404057920457973,0.0043036289632507,-0.0019411130417788,147.2,0.0096021947873798,124.0,0.0089503661513425,6.54,-0.2699999999999996,70.98999786376953,0.0069688496371262
2019-11-01,1223.9246826171875,0.0362498643501987,-0.0184222861138094,0.0039055338625042,0.0323443304876945,148.6,0.0095108695652175,128.8,0.0387096774193549,6.63,0.0899999999999998,71.72200012207031,0.0103113435741397
2019-12-01,1221.188720703125,-0.0022354005543968,-0.0028659458707414,0.0042672589180961,-0.0065026594724929,150.4,0.0121130551816959,134.5,0.0442546583850931,6.85,0.2199999999999997,71.31099700927734,-0.005730502664363
2020-01-01,1177.2218017578125,-0.0360033778562888,0.0090236392142588,0.0042019084749509,-0.0402052863312397,150.2,-0.0013297872340426,137.4,0.0215613382899628,6.82,-0.0299999999999993,71.63999938964844,0.0046136275493147
2020-02-01,1130.518798828125,-0.0396722205279848,-0.0632532930833221,0.0038184257328353,-0.0434906462608201,149.1,-0.0073235685752329,134.2,-0.0232896652110626,6.66,-0.1600000000000001,72.1500015258789,0.0071189578528132
2020-03-01,827.4055786132812,-0.2681186907542319,-0.188519087488325,0.0042506441592598,-0.2723693349134917,148.6,-0.0033534540576793,117.2,-0.126676602086438,6.7,0.04,75.4000015258789,0.0450450440924008
2020-04-01,961.70654296875,0.1623157588332375,0.138848515285326,0.0033253971527351,0.1589903616805024,151.4,0.018842530282638,54.0,-0.5392491467576792,6.77,0.0699999999999994,75.25849914550781,-0.0018766893568632
2020-05-01,913.5636596679688,-0.0500598479367375,0.0047710356137855,0.0027037464767021,-0.0527635944134396,150.9,-0.0033025099075296,90.2,0.6703703703703705,5.92,-0.8499999999999996,75.51319885253906,0.0033843314698425
2020-06-01,1023.1932373046876,0.1200021218844928,0.0774826048295392,0.0028454142386253,0.1171567076458675,151.8,0.0059642147117295,107.9,0.1962305986696231,5.86,-0.0599999999999996,75.69999694824219,0.0024737145100672
2020-07-01,991.4659423828124,-0.0310081163216556,0.0710402471492599,0.002680004283091,-0.0336881206047466,153.9,0.0138339920948615,117.9,0.092678405931418,5.81,-0.0500000000000007,74.98999786376953,-0.0093791164213401
2020-08-01,1071.192138671875,0.0804124406910586,0.0314439535849817,0.0027133853865306,0.077699055304528,154.7,0.0051981806367771,117.2,-0.0059372349448685,6.01,0.2000000000000001,73.12830352783203,-0.0248259019732144
2020-09-01,1035.4329833984375,-0.0333825781411855,0.0222949329006461,0.0026483947262994,-0.0360309728674849,156.4,0.0109890109890111,124.1,0.0588737201365185,6.02,0.0099999999999997,73.84500122070312,0.0098005513364374
2020-10-01,1136.1826171875,0.0973019359093505,0.0042136351491795,0.0026405836827296,0.0946613522266209,158.4,0.0127877237851663,129.6,0.0443190975020144,5.94,-0.0799999999999991,74.26399993896484,0.0056740295393786
2020-11-01,1383.18505859375,0.2173967790650401,0.0702837807248751,0.0023462807507794,0.2150504983142607,158.9,0.0031565656565657,126.7,-0.0223765432098764,5.9,-0.04,73.94090270996094,-0.0043506575092837
2020-12-01,1378.8172607421875,-0.0031577827019062,0.0804916674162595,0.0028213202118609,-0.0059791029137671,157.3,-0.0100692259282567,137.4,0.0844514601420678,5.89,-0.0100000000000006,73.13400268554688,-0.0109127694529128
2021-01-01,1334.8502197265625,-0.0318875040713941,-0.0078548712568972,0.0025002724438383,-0.0343877765152324,156.3,-0.0063572790845518,136.6,-0.0058224163027656,5.94,0.0500000000000007,72.90660095214844,-0.0031093844866688
2021-02-01,1472.9910888671875,0.103487917295262,0.0620026037544046,0.002489189325525,0.100998727969737,156.6,0.0019193857965449,129.9,-0.04904831625183,6.19,0.25,73.59590148925781,0.0094545696563441
2021-03-01,1433.8720703125,-0.0265575391802079,0.0298008273178096,0.0028979918506042,-0.0294555310308121,156.8,0.0012771392081738,145.6,0.1208622016936102,6.35,0.1599999999999992,73.44529724121094,-0.0020463673248007
2021-04-01,1355.77783203125,-0.0544638813309404,0.0145744632005391,0.0027000609337965,-0.0571639422647369,157.8,0.0063775510204082,126.1,-0.1339285714285714,6.28,-0.0699999999999994,74.10579681396484,0.0089930818931085
2021-05-01,1455.1834716796875,0.073320006641137,0.0743831967560725,0.0028083044997264,0.0705117021414106,160.4,0.0164765525982255,115.1,-0.0872323552735924,6.23,-0.0499999999999998,72.39350128173828,-0.0231060943386804
2021-06-01,1437.951904296875,-0.0118415084545473,0.0309887783532653,0.0027783930154166,-0.0146199014699638,161.3,0.0056109725685786,122.8,0.0668983492615118,6.27,0.0399999999999991,74.28759765625,0.0261639006399254
2021-07-01,1375.2879638671875,-0.0435786066574519,0.0175107471350826,0.0027755769106949,-0.0463541835681468,162.5,0.0074395536267823,131.5,0.0708469055374592,6.21,-0.0599999999999996,74.25199890136719,-0.000479201858802
2021-08-01,1524.6805419921875,0.1086263982889237,0.0565691619935831,0.0028981422132603,0.1057282560756634,162.9,0.0024615384615385,132.4,0.0068441064638784,6.28,0.0700000000000002,73.41120147705078,-0.0113235661902285
2021-09-01,1537.7445068359375,0.0085683292230385,0.0417868820992113,0.0026783476395397,0.0058899815834988,163.2,0.0018416206261508,129.5,-0.0219033232628399,6.19,-0.0899999999999998,74.3219985961914,0.0124067867139505
2021-10-01,1526.0784912109375,-0.0075864459753486,-0.011414027975939,0.0026969634872962,-0.0102834094626448,165.5,0.014093137254902,135.0,0.0424710424710423,6.36,0.1699999999999999,74.79720306396484,0.0063938601860713
2021-11-01,1439.9814453125,-0.0564171806327732,-0.0095042712403288,0.0030726726506564,-0.0594898532834296,166.7,0.0072507552870089,128.0,-0.0518518518518518,6.35,-0.0100000000000006,75.05490112304688,0.0034452900446244
2021-12-01,1426.3388671875,-0.0094741346629222,0.0382312357835435,0.0029796727850839,-0.0124538074480061,166.2,-0.002999400119976,138.8,0.084375,6.44,0.0900000000000007,74.43119812011719,-0.0083099570260865
2022-01-01,1432.4129638671875,0.0042585228653724,-0.015480413373386,0.0030303333255303,0.0012281895398421,165.7,-0.0030084235860409,139.3,0.0036023054755043,6.64,0.1999999999999993,75.03900146484375,0.0081659755596799
2022-02-01,1375.09521484375,-0.0400148214720793,-0.0434357258767215,0.0028536075972194,-0.0428684290692987,166.1,0.0024140012070006,131.4,-0.0567121320890166,6.75,0.1100000000000003,75.06800079345703,0.0003864567497857
2022-03-01,1417.613525390625,0.0309202665298389,0.0470826488018613,0.0031509481784788,0.0277693183513601,167.7,0.0096327513546057,148.8,0.1324200913242008,6.82,0.0700000000000002,75.82779693603516,0.0101214383565193
2022-04-01,1334.939208984375,-0.0583193620302606,0.013951084342089,0.0030598145461111,-0.0613791765763717,170.1,0.0143112701252237,134.5,-0.0961021505376344,7.11,0.29,76.58899688720703,0.0100385344415845
2022-05-01,1339.1329345703125,0.0031415105329988,-0.0654970210013187,0.0039284837858015,-0.0007869732528027,171.7,0.0094062316284537,137.8,0.0245353159851302,7.39,0.2799999999999993,77.5208969116211,0.0121675444553279
2022-06-01,1314.762939453125,-0.0181983390058336,-0.0494583761400746,0.0040344207358802,-0.0222327597417138,172.6,0.0052417006406524,138.3,0.0036284470246734,7.53,0.1400000000000005,78.89830017089844,0.0177681543190564
2022-07-01,1398.83740234375,0.0639464806679108,0.0828126030814409,0.0040811974221708,0.0598652832457399,173.4,0.0046349942062573,134.4,-0.0281995661605206,7.4,-0.1299999999999999,79.57150268554688,0.0085325350887184
2022-08-01,1449.457763671875,0.0361874519821321,0.0491166302495214,0.0047723275404301,0.031415124441702,174.3,0.005190311418685,131.5,-0.021577380952381,7.27,-0.1300000000000007,79.68229675292969,0.0013923837510101
2022-09-01,1386.3043212890625,-0.0435703916082573,-0.035478387249411,0.0047487580734539,-0.0483191496817112,175.3,0.0057372346528972,133.8,0.0174904942965781,7.28,0.0100000000000006,81.48059844970703,0.0225683968718086
2022-10-01,1459.79638671875,0.0530129382856936,0.0191413059612093,0.0051673151969127,0.0478456230887809,176.7,0.0079863091842553,129.5,-0.032137518684604,7.46,0.1799999999999997,82.23919677734375,0.0093101712808965
2022-11-01,1568.791015625,0.0746642681800591,0.0233624002391211,0.0051503079261994,0.0695139602538597,176.5,-0.0011318619128465,137.7,0.0633204633204631,7.36,-0.0999999999999996,81.63089752197266,-0.0073967071567833
2022-12-01,1588.00537109375,0.0122478744953131,-0.0397693429093893,0.005110310362953,0.0071375641323601,175.7,-0.0045325779036827,145.9,0.0595497458242557,7.29,-0.0700000000000002,82.739501953125,0.0135806963393234
2023-01-01,1563.963134765625,-0.0151398961022188,-0.0453725527560691,0.0054440229347076,-0.0205839190369264,176.5,0.0045532157085943,147.4,0.0102810143934202,7.39,0.0999999999999996,81.57990264892578,-0.0140150626584164
2023-02-01,1560.1591796875,-0.0024322536724594,-0.0547668086039614,0.0049701614817563,-0.0074024151542157,176.8,0.001699716713881,139.3,-0.0549525101763906,7.33,-0.0599999999999996,82.6520004272461,0.0131416898465057
2023-03-01,1569.864013671875,0.0062204127057847,0.0030386517578506,0.0056537009991704,0.0005667117066142,177.2,0.0022624434389137,151.7,0.0890165111270637,7.36,0.0300000000000002,82.10050201416016,-0.0066725355736718
2023-04-01,1645.989501953125,0.048491772292553,0.0408562292557935,0.0050536050801617,0.0434381672123913,178.1,0.005079006772009,140.7,-0.0725115359261701,7.18,-0.1800000000000006,81.74539947509766,-0.0043252176338854
2023-05-01,1571.1318359375,-0.0454788234838674,0.0379941974598328,0.006010177493777,-0.0514890009776444,179.1,0.0056148231330712,145.6,0.0348258706467661,7.01,-0.1699999999999999,82.68389892578125,0.0114807616906869
2023-06-01,1678.4796142578125,0.068325124515256,0.0426513748163162,0.0053907552775076,0.0629343692377484,181.0,0.010608598548297,143.9,-0.0116758241758241,7.05,0.04,82.07540130615234,-0.0073593242158924
2023-07-01,1628.955810546875,-0.0295051565060775,0.0444179722213911,0.0055429105709146,-0.0350480670769921,186.3,0.029281767955801,142.7,-0.0083391243919389,7.11,0.0600000000000005,82.25279998779297,0.0021614110783194
2023-08-01,1550.2801513671875,-0.0482982157467331,0.0034110150147848,0.0055927989420922,-0.0538910146888252,186.2,-0.0005367686527107,145.8,0.0217238962859147,7.18,0.0699999999999994,82.70040130615234,0.0054417760662957
2023-09-01,1505.738525390625,-0.0287313399047787,0.0171298956992567,0.0052620683590394,-0.0339934082638181,184.1,-0.0112781954887217,142.3,-0.0240054869684499,7.17,-0.0099999999999997,83.19300079345703,0.0059564340622859
2023-10-01,1456.609375,-0.0326279427418381,-0.0287249241285935,0.005853203088082,-0.0384811458299201,185.3,0.0065181966322651,144.9,0.0182712579058326,7.35,0.1799999999999997,83.29650115966797,0.0012440994461528
2023-11-01,1537.8006591796875,0.0557399159810347,0.0733448572882101,0.0055229908032254,0.0502169251778093,186.3,0.0053966540744738,141.1,-0.0262249827467219,7.27,-0.08,83.3302993774414,0.0004057579526497
2023-12-01,1686.223876953125,0.0965165523160922,0.0797098067799515,0.0053544649765695,0.0911620873395227,185.7,-0.0032206119162642,152.3,0.079376328844791,7.22,-0.0499999999999998,82.302001953125,-0.0123400183606537
2024-01-01,1442.8472900390625,-0.144332309748706,0.0402935244537839,0.0060965022157255,-0.1504288119644315,185.5,-0.0010770059235325,153.6,0.0085357846355875,7.2,-0.0199999999999995,83.10970306396484,0.0098138695496114
2024-02-01,1384.494140625,-0.0404430529945291,0.0162944719640312,0.0054084850928792,-0.0458515380874083,185.8,0.0016172506738545,147.1,-0.0423177083333333,7.09,-0.1100000000000003,82.91190338134766,-0.0023799830263495
2024-03-01,1428.3946533203125,0.0317087024113331,-0.0080405648850585,0.0051320931142186,0.0265766092971144,185.8,0.0,160.0,0.0876954452753229,7.07,-0.0199999999999995,83.39299774169922,0.0058024763722863
2024-04-01,1499.6219482421875,0.0498652769081056,0.0384813307621013,0.0060527372879846,0.043812539620121,186.7,0.0048439181916037,148.0,-0.0749999999999999,7.15,0.08,83.45110321044922,0.0006967667588826
2024-05-01,1510.9178466796875,0.0075324974075905,0.0123540397743294,0.0057215044564344,0.0018109929511561,187.7,0.0053561863952864,154.7,0.04527027027027,7.05,-0.1000000000000005,83.3208999633789,-0.0015602339820716
2024-06-01,1683.800048828125,0.1144219737217044,0.0662491055309481,0.0050828849935376,0.1093390887281668,190.2,0.0133191262653169,151.0,-0.0239172592113767,7.02,-0.0300000000000002,83.45089721679688,0.0015601998235148
2024-07-01,1615.75,-0.040414566370565,0.051276525375644,0.0059248493124599,-0.0463394156830249,193.0,0.0147213459516299,149.8,-0.0079470198675496,7.01,-0.0099999999999997,83.73899841308594,0.0034523439039919
2024-08-01,1636.9000244140625,0.0130899114430218,0.0005739246087477,0.0052950350851925,0.0077948763578293,193.0,0.0,145.8,-0.0267022696929238,6.91,-0.0999999999999996,83.89510345458984,0.0018641856776675
2024-09-01,1732.050048828125,0.0581281831479731,0.0103114380781841,0.0054717974162634,0.0526563857317097,194.2,0.0062176165803107,146.9,0.0075445816186556,6.83,-0.08,83.71640014648438,-0.0021300803115666
2024-10-01,1735.699951171875,0.0021072730237901,-0.0771624524044011,0.0053416553281782,-0.0032343823043881,196.8,0.0133882595262617,150.3,0.0231449965963239,6.79,-0.04,84.08910369873047,0.0044519777677247
2024-11-01,1796.050048828125,0.03476989073803,-0.0073213459528491,0.0049848155166825,0.0297850752213475,196.5,-0.0015243902439024,148.1,-0.014637391882901,6.82,0.0300000000000002,84.56189727783203,0.0056225308429431
2024-12-01,1772.8499755859375,-0.0129172754719864,-0.0197055637304157,0.0055099282708179,-0.0184272037428043,195.4,-0.0055979643765903,158.0,0.0668467251856854,6.78,-0.04,85.7865982055664,0.014482893207925
2025-01-01,1698.75,-0.0417970931586848,-0.0504888560510388,0.0054364919921017,-0.0472335851507865,193.4,-0.0102354145342886,161.6,0.0227848101265821,6.76,-0.0200000000000004,86.64700317382812,0.0100295965367454
2025-02-01,1732.4000244140625,0.0198086972268212,-0.112708413495234,0.0048187814688758,0.0149899157579454,192.5,-0.0046535677352637,151.1,-0.0649752475247524,6.73,-0.0299999999999993,87.3270034790039,0.0078479379582416
2025-03-01,1828.199951171875,0.0552989641005194,0.070173209831359,0.0048309631615119,0.0504680009390074,192.0,-0.0025974025974025,166.3,0.1005956320317671,6.68,-0.0500000000000007,85.53880310058594,-0.0204770610140986
