Date,RELIANCE.NS,RELI_Return,Excess_Market,Risk_Free_Rate,Excess_RELI
2012-03-01,166.19825744628906,-0.0854705440407807,-0.0312235234427819,0.0071205442508248,-0.09259108829160549
2012-04-01,164.98043823242188,-0.0073275089196452,-0.0154228811646846,0.0071028407632271,-0.014430349682872299
2012-05-01,156.23431396484375,-0.0530130987726964,-0.0636630907082026,0.0068798164761834,-0.059892915248879804
2012-06-01,163.3751220703125,0.0457057603048431,0.0489737482531845,0.0063366258787698,0.0393691344260733
2012-07-01,164.64830017089844,0.0077929741349358,-0.0165822790241014,0.0069531401656495,0.0008398339692862996
2012-08-01,169.69668579101562,0.0306616321873784,-0.0030113749181498,0.0067373400505417,0.023924292136836698
2012-09-01,185.37326049804688,0.0923799697911438,0.0657472405126882,0.0060252758226255,0.08635469396851829
2012-10-01,178.35421752929688,-0.0378643767169643,-0.0156520367491009,0.0070625621066644,-0.0449269388236287
2012-11-01,175.74147033691406,-0.0146492033021514,0.0225705947427555,0.006466231552314,-0.0211154348544654
2012-12-01,185.8936004638672,0.0577674131637255,0.007112578984646,0.0066926430544445,0.051074770109281
2013-01-01,196.3225250244141,0.056101579261057,0.0124360907351162,0.0065819547671712,0.0495196244938858
2013-02-01,180.20309448242188,-0.0821068827430151,-0.0654156418074042,0.0059050863657232,-0.0880119691087383
2013-03-01,171.1359100341797,-0.0503164747213964,-0.0242734454143332,0.0059774271512464,-0.0562939018726428
2013-04-01,174.52365112304688,0.0197956179284088,0.0241191631106572,0.0068430814299687,0.012952536498440099
2013-05-01,178.53134155273438,0.0229635949276691,-0.000337378998241,0.0060820634505267,0.0168815314771424
2013-06-01,190.99734497070312,0.0698252940326813,-0.0385665989727726,0.0054917419804516,0.0643335520522297
2013-07-01,193.0897827148437,0.010955323721707,-0.007020195435236,0.0071663657642446,0.003788957957462399
2013-08-01,189.05990600585932,-0.0208704813497859,-0.0287338875559234,0.0087591903455919,-0.0296296716953778
2013-09-01,182.09622192382807,-0.0368332145569535,0.0391049028004318,0.0087507450728379,-0.0455839596297914
2013-10-01,202.53335571289065,0.1122326074267019,0.0639769932440384,0.0073819186044117,0.10485068882229019
2013-11-01,188.9159545898437,-0.0672353503210149,-0.0095503545811862,0.0067104877616423,-0.0739458380826572
2013-12-01,198.21563720703125,0.049226560230861,0.0324969827687027,0.0073571140655779,0.0418694461652831
2014-01-01,184.0336761474609,-0.071548144532904,-0.0381697081772747,0.007128447154308,-0.078676591687212
2014-02-01,177.12535095214844,-0.0375383752578905,0.015795163228678,0.0066559430731794,-0.0441943183310699
2014-03-01,206.087142944336,0.1635101459870176,0.0529068688143399,0.0074573922927287,0.1560527536942889
2014-04-01,207.205322265625,0.0054257597311204,0.0001312060446978,0.0070155325494638,-0.0015897728183433997
2014-05-01,235.7464141845703,0.137743044468507,0.0995084195170133,0.0069380479123144,0.1308049965561926
2014-06-01,224.8303985595703,-0.0463040579546361,0.0692920385175368,0.0069999312222854,-0.0533039891769215
2014-07-01,222.84866333007807,-0.0088143562533745,-0.0023356355344186,0.0070063263052095,-0.015820682558584
2014-08-01,221.1326904296875,-0.0077001713842407,0.0245223547140325,0.0063758973488796,-0.0140760687331203
2014-09-01,209.3973846435547,-0.0530690680031509,0.0139562192200289,0.0074721838278011,-0.060541251830952
2014-10-01,221.54229736328125,0.0579993524771103,0.0113652736122093,0.0069340264485546,0.0510653260285557
2014-11-01,219.5605926513672,-0.0089450400013885,0.0102532482154034,0.0061485763748128,-0.0150936163762013
2014-12-01,197.3188934326172,-0.1013009618445821,-0.0301461918045463,0.0072190340289564,-0.1085199958735385
2015-01-01,202.65512084960932,0.0270436719168731,0.0501309193521639,0.0065821498621807,0.0204615220546924
2015-02-01,189.4363250732422,-0.0652280372731209,0.0051626167143199,0.0063451465347998,-0.0715731838079207
2015-03-01,182.89334106445312,-0.0345392258124693,-0.0245306582434827,0.0067862470740509,-0.0413254728865202
2015-04-01,190.9419860839844,0.0440073158086977,-0.0362352857091154,0.0063012577596086,0.037706058049089095
2015-05-01,194.1858062744141,0.0169885118352279,0.0305645485830656,0.0060845516815191,0.010903960153708798
2015-06-01,221.4426727294922,0.140364875157559,-0.0168674784891738,0.0065292371975684,0.1338356379599906
2015-07-01,221.83013916015625,0.0017497369675327,0.0260942844993932,0.0061770512036554,-0.0044273142361227
2015-08-01,189.5138397216797,-0.1456803821195141,-0.0614933359711837,0.006081009143104,-0.1517613912626181
2015-09-01,190.9309234619141,0.0074774683596487,-0.0098368305182919,0.0059069613060389,0.0015705070536098003
2015-10-01,209.8402099609375,0.099037317560533,0.0181403528731425,0.0056284123796244,0.0934089051809086
2015-11-01,214.13577270507807,0.0204706368952842,-0.0147858538669712,0.0058600825562884,0.014610554338995801
2015-12-01,224.6532440185547,0.0491159005364412,0.0117866175183328,0.0059134778212908,0.0432024227151504
2016-01-01,229.25880432128903,0.0205007513817783,-0.0604871642106595,0.0055750708071153,0.014925680574663001
2016-02-01,214.03614807128903,-0.0663994401221188,-0.0876986899076557,0.006034074588699,-0.0724335147108178
2016-03-01,231.4286956787109,0.081259860841959,0.0995502672451739,0.0059742866195895,0.0752855742223695
2016-04-01,220.03982543945312,-0.0492111412798557,0.0184669329617289,0.0053229901774145,-0.0545341314572702
2016-05-01,214.47555541992188,-0.0252875587790463,0.0067521714523832,0.0058192519538187,-0.031106810732865003
2016-06-01,217.0057830810547,0.0117972775786914,0.0318193072522708,0.0054189324265694,0.0063783451521220004
2016-07-01,227.24984741210932,0.0472064116707358,0.0417750294878163,0.0050932137446002,0.0421131979261356
2016-08-01,237.34832763671875,0.0444377866018812,0.0060494375891067,0.0057600096104848,0.0386777769913964
2016-09-01,242.6551055908203,0.0223586068919938,-0.0097048732004364,0.0052178521182997,0.017140754773694103
2016-10-01,236.21755981445312,-0.0265296118978949,0.0254112866843188,0.0051033025300208,-0.0316329144279157
2016-11-01,221.6855926513672,-0.0615194195321494,-0.0568906641910881,0.0050788777457524,-0.0665982972779018
2016-12-01,242.36398315429688,0.0932780080816955,-0.0134392455855441,0.0048675786090846,0.0884104294726109
2017-01-01,234.034408569336,-0.0343680380085931,0.0488428966515413,0.0053246581058026,-0.0396926961143957
2017-02-01,277.2161560058594,0.1845102508665097,0.0378413899483321,0.0045950184722884,0.1799152323942213
2017-03-01,295.7673645019531,0.0669196513052494,0.0269672227885939,0.0049181205355564,0.062001530769693
2017-04-01,312.40411376953125,0.0562494421776147,0.0192250047291342,0.0044545828475592,0.051794859330055495
2017-05-01,300.20086669921875,-0.0390623763658731,-0.0033064362976147,0.0054942918117124,-0.044556668177585496
2017-06-01,309.00067138671875,0.0293130555692793,-0.005322764031054,0.005017610212217,0.0242954453570623
2017-07-01,361.6651306152344,0.1704347728183584,0.0401272319109448,0.0051314897054102,0.1653032831129482
2017-08-01,359.8683166503906,-0.0049681703120982,-0.0021927433166412,0.0050693598402102,-0.0100375301523084
2017-09-01,352.4881591796875,-0.020507938957774,-0.0145841441903632,0.004710945922435,-0.025218884880209
2017-10-01,424.6875,0.2048277053854383,0.0814247274910651,0.0051938975438912,0.19963380784154708
2017-11-01,415.9757080078125,-0.0205134174944812,0.000622274337374,0.0048826166615538,-0.025396034156035002
2017-12-01,415.7500305175781,-0.0005425256472672,0.04468225591307,0.0047591918113194,-0.0053017174585866
2018-01-01,433.9183654785156,0.0437001410157908,-0.0054198157576351,0.0055468046088786,0.038153336406912194
2018-02-01,430.8714904785156,-0.0070217700894958,-0.0350501382770995,0.0047502946289512,-0.011772064718446999
2018-03-01,398.4393310546875,-0.0752710730241393,-0.0526795304605604,0.0046667802503919,-0.07993785327453119
2018-04-01,434.8211364746094,0.0913107782899282,0.0651239927040439,0.0053817289871642,0.085929049302764
2018-05-01,415.8854370117188,-0.0435482497847624,-0.0411056462234618,0.0051989890988481,-0.048747238883610496
2018-06-01,438.9513244628906,0.0554621186471644,-0.0292136773613944,0.0050022328326155,0.050459885814548903
2018-07-01,535.344970703125,0.2195998528041429,0.046775460832396,0.0055688608141386,0.2140309919900043
2018-08-01,560.4647216796875,0.0469225496665637,0.0434034619734257,0.0055607947796487,0.041361754886915
2018-09-01,567.822265625,0.0131275772777674,-0.0806047248143229,0.0051598238157566,0.0079677534620108
2018-10-01,479.0344543457031,-0.1563654978931981,-0.0586703736293538,0.0061472147542698,-0.1625127126474679
2018-11-01,527.0169067382812,0.100164929593876,0.0226921718840269,0.0054852146092496,0.0946797149846264
2018-12-01,506.1177062988281,-0.0396556546331667,-0.0039896542071574,0.0055073089190775,-0.045162963552244195
2019-01-01,553.9195556640625,0.0944480874119244,-0.0246160640248944,0.0054666354849692,0.0889814519269552
2019-02-01,555.6799926757812,0.0031781456237056,-0.0073346562954392,0.0048209350768535,-0.0016427894531479002
2019-03-01,615.3533935546875,0.1073880680705441,0.0553264427611593,0.0049101891678393,0.1024778789027048
2019-04-01,628.6918334960938,0.0216760646501916,0.0038757516325278,0.0053696718342963,0.0163063928158953
2019-05-01,600.4124755859375,-0.0449812712738727,-0.009683498043322,0.0052814636233498,-0.0502627348972225
2019-06-01,565.633056640625,-0.0579258765590631,-0.0239414687288391,0.0045017713832273,-0.0624276479422904
2019-07-01,526.43017578125,-0.0693079734275193,-0.0674825239730533,0.0051574711354103,-0.07446544456292961
2019-08-01,563.5792236328125,0.0705678541250629,0.0004617091403829,0.0044082765406623,0.06615957758440061
2019-09-01,604.9700317382812,0.0734427501401933,0.0422301611053544,0.0044337848584374,0.0690089652817559
2019-10-01,664.9561767578125,0.0991555645279997,0.0404057920457973,0.0043036289632507,0.094851935564749
2019-11-01,704.3717651367188,0.0592754677023805,-0.0184222861138094,0.0039055338625042,0.0553699338398763
2019-12-01,687.5248413085938,-0.0239176591992653,-0.0028659458707414,0.0042672589180961,-0.0281849181173614
2020-01-01,641.0253295898438,-0.0676332096310085,0.0090236392142588,0.0042019084749509,-0.0718351181059594
2020-02-01,603.3352661132812,-0.0587965275891332,-0.0632532930833221,0.0038184257328353,-0.06261495332196851
2020-03-01,505.75,-0.1617430168502015,-0.188519087488325,0.0042506441592598,-0.1659936610094613
2020-04-01,665.7054443359375,0.3162737406543499,0.138848515285326,0.0033253971527351,0.31294834350161477
2020-05-01,671.2822265625,0.0083772519422993,0.0047710356137855,0.0027037464767021,0.0056735054655972
2020-06-01,781.1609497070312,0.16368483894948,0.0774826048295392,0.0028454142386253,0.1608394247108547
2020-07-01,947.5604858398438,0.2130156867099149,0.0710402471492599,0.002680004283091,0.21033568242682388
2020-08-01,953.7947387695312,0.0065792664667332,0.0314439535849817,0.0027133853865306,0.0038658810802026
2020-09-01,1024.22802734375,0.073845331402313,0.0222949329006461,0.0026483947262994,0.07119693667601361
2020-10-01,941.7846069335938,-0.080493228274534,0.0042136351491795,0.0026405836827296,-0.0831338119572636
2020-11-01,884.6220092773438,-0.0606960415740587,0.0702837807248751,0.0023462807507794,-0.0630423223248381
2020-12-01,910.0632934570312,0.0287594971783153,0.0804916674162595,0.0028213202118609,0.0259381769664544
2021-01-01,844.3515014648438,-0.0722057382872459,-0.0078548712568972,0.0025002724438383,-0.0747060107310842
2021-02-01,956.132568359375,0.1323868870969082,0.0620026037544046,0.002489189325525,0.1298976977713832
2021-03-01,918.2227783203124,-0.0396490939578723,0.0298008273178096,0.0028979918506042,-0.0425470858084765
2021-04-01,914.2805786132812,-0.0042932933054029,0.0145744632005391,0.0027000609337965,-0.0069933542391994
2021-05-01,990.283447265625,0.0831286045336539,0.0743831967560725,0.0028083044997264,0.0803203000339275
2021-06-01,967.5238647460938,-0.0229828970507132,0.0309887783532653,0.0027783930154166,-0.0257612900661298
2021-07-01,936.2359619140624,-0.0323381199907065,0.0175107471350826,0.0027755769106949,-0.0351136969014014
2021-08-01,1038.7467041015625,0.1094924210964134,0.0565691619935831,0.0028981422132603,0.10659427888315309
2021-09-01,1158.8524169921875,0.1156256019069705,0.0417868820992113,0.0026783476395397,0.1129472542674308
2021-10-01,1166.6724853515625,0.0067481141210992,-0.011414027975939,0.0026969634872962,0.0040511506338029996
2021-11-01,1106.4814453125,-0.0515920627209482,-0.0095042712403288,0.0030726726506564,-0.0546647353716046
2021-12-01,1089.3465576171875,-0.0154859241136873,0.0382312357835435,0.0029796727850839,-0.0184655968987712
2022-01-01,1097.8336181640625,0.0077909646728395,-0.015480413373386,0.0030303333255303,0.0047606313473092
2022-02-01,1085.3905029296875,-0.0113342450335816,-0.0434357258767215,0.0028536075972194,-0.014187852630801
2022-03-01,1211.9822998046875,0.1166324899041435,0.0470826488018613,0.0031509481784788,0.1134815417256647
2022-04-01,1283.51220703125,0.0590189371891731,0.013951084342089,0.0030598145461111,0.055959122643062
2022-05-01,1211.0162353515625,-0.0564824948937336,-0.0654970210013187,0.0039284837858015,-0.0604109786795351
2022-06-01,1193.996337890625,-0.014054227320905,-0.0494583761400746,0.0040344207358802,-0.0180886480567852
2022-07-01,1154.3443603515625,-0.033209463279522,0.0828126030814409,0.0040811974221708,-0.0372906607016928
2022-08-01,1213.4542236328125,0.0512064383138215,0.0491166302495214,0.0047723275404301,0.04643411077339141
2022-09-01,1097.331298828125,-0.0956961725816415,-0.035478387249411,0.0047487580734539,-0.1004449306550954
2022-10-01,1176.6400146484375,0.0722741763631538,0.0191413059612093,0.0051673151969127,0.0671068611662411
2022-11-01,1260.517578125,0.0712856629320257,0.0233624002391211,0.0051503079261994,0.0661353550058263
2022-12-01,1175.5323486328125,-0.0674208999279499,-0.0397693429093893,0.005110310362953,-0.0725312102909029
2023-01-01,1086.3013916015625,-0.0759068494669916,-0.0453725527560691,0.0054440229347076,-0.08135087240169919
2023-02-01,1071.8564453125,-0.0132973651702369,-0.0547668086039614,0.0049701614817563,-0.018267526651993198
2023-03-01,1075.7791748046875,0.00365975267429,0.0030386517578506,0.0056537009991704,-0.0019939483248804
2023-04-01,1117.060302734375,0.0383732357871513,0.0408562292557935,0.0050536050801617,0.0333196307069896
2023-05-01,1139.8583984375,0.0204090107287127,0.0379941974598328,0.006010177493777,0.0143988332349357
2023-06-01,1176.93994140625,0.0325317100962547,0.0426513748163162,0.0053907552775076,0.027140954818747096
2023-07-01,1274.625,0.0829991872627182,0.0444179722213911,0.0055429105709146,0.07745627669180359
2023-08-01,1203.5,-0.0558007257036383,0.0034110150147848,0.0055927989420922,-0.0613935246457305
2023-09-01,1172.5,-0.025758205234732,0.0171298956992567,0.0052620683590394,-0.0310202735937714
2023-10-01,1143.949951171875,-0.024349721815032,-0.0287249241285935,0.005853203088082,-0.030202924903114003
2023-11-01,1188.7249755859375,0.0391407197213431,0.0733448572882101,0.0055229908032254,0.0336177289181177
2023-12-01,1292.4749755859375,0.0872783882990768,0.0797098067799515,0.0053544649765695,0.08192392332250731
2024-01-01,1426.625,0.1037931309681614,0.0402935244537839,0.0060965022157255,0.0976966287524359
2024-02-01,1460.800048828125,0.0239551731030402,0.0162944719640312,0.0054084850928792,0.018546688010161003
2024-03-01,1485.8499755859375,0.0171480872949778,-0.0080405648850585,0.0051320931142186,0.012015994180759198
2024-04-01,1467.0,-0.0126863249289378,0.0384813307621013,0.0060527372879846,-0.0187390622169224
2024-05-01,1430.4000244140625,-0.0249488586134543,0.0123540397743294,0.0057215044564344,-0.030670363069888698
2024-06-01,1565.4000244140625,0.0943791930200086,0.0662491055309481,0.0050828849935376,0.08929630802647101
2024-07-01,1505.425048828125,-0.0383128750802124,0.051276525375644,0.0059248493124599,-0.044237724392672303
2024-08-01,1509.625,0.0027898773008623,0.0005739246087477,0.0052950350851925,-0.0025051577843302
2024-09-01,1476.574951171875,-0.0218928865301812,0.0103114380781841,0.0054717974162634,-0.0273646839464446
2024-10-01,1332.050048828125,-0.0978784735776864,-0.0771624524044011,0.0053416553281782,-0.1032201289058646
2024-11-01,1292.199951171875,-0.0299163666495175,-0.0073213459528491,0.0049848155166825,-0.0349011821662
2024-12-01,1215.449951171875,-0.0593948327659327,-0.0197055637304157,0.0055099282708179,-0.06490476103675061
2025-01-01,1265.0999755859375,0.0408490899737932,-0.0504888560510388,0.0054364919921017,0.035412597981691496
2025-02-01,1200.0999755859375,-0.0513793385932956,-0.112708413495234,0.0048187814688758,-0.0561981200621714
2025-03-01,1275.0999755859375,0.0624947933720121,0.070173209831359,0.0048309631615119,0.0576638302105002
